customer_id,recency,frequency,monetary,r_score,f_score,m_score,RFM_score,segment,cluster
1544,2,60,1016416.05,5,4,5,545,Champions,0
1545,5,53,731331.9299999999,4,2,5,425,,1
1546,3,63,334787.86,5,5,3,553,Loyal,0
1547,46,69,592290.32,1,5,5,155,At Risk,2
1548,7,56,557589.05,4,3,5,435,Loyal,0
1549,5,77,583954.7000000001,4,5,5,455,Champions,0
1550,11,72,801979.12,3,5,5,355,Loyal,0
1551,24,62,575321.22,1,4,5,145,At Risk,0
1552,8,41,284074.39,3,1,2,312,,1
1553,1,61,283364.56,5,4,2,542,Loyal,0
1554,13,58,252900.88,2,4,2,242,At Risk,0
1555,44,60,603462.12,1,4,5,145,At Risk,2
1556,21,65,378334.7,2,5,3,253,At Risk,0
1557,1,54,196640.97,5,3,1,531,Loyal,3
1558,4,74,565777.2999999999,5,5,5,555,Champions,0
1559,8,49,99057.15,3,1,1,311,,3
1560,33,59,476370.51,1,4,4,144,At Risk,2
1561,57,58,223860.32,1,4,1,141,At Risk,2
1562,9,53,418447.6,3,2,4,324,,1
1563,13,55,402016.96,2,3,3,233,,1
1564,5,61,586006.78,4,4,5,445,Champions,0
1565,6,49,303980.11,4,1,2,412,,1
1566,23,53,179373.74,1,2,1,121,,3
1567,27,51,300264.28,1,2,2,122,,2
1568,14,62,139954.73,2,4,1,241,At Risk,3
1569,4,54,262247.72,5,3,2,532,Loyal,1
1570,27,57,750266.22,1,3,5,135,,0
1571,6,69,805888.13,4,5,5,455,Champions,0
1572,7,55,240932.92,4,3,2,432,Loyal,3
1573,11,65,172076.06,3,5,1,351,Loyal,3
1574,12,56,519648.41,3,3,4,334,Loyal,0
1575,22,56,362421.78,1,3,3,133,,0
1576,13,53,265260.51,2,2,2,222,,1
1577,13,48,305116.93,2,1,2,212,,1
1578,1,58,439729.48,5,4,4,544,Champions,0
1579,15,59,843514.42,2,4,5,245,At Risk,0
1580,20,60,342441.93,2,4,3,243,At Risk,0
1581,1,66,423566.51,5,5,4,554,Champions,0
1582,8,41,382570.79,3,1,3,313,,1
1583,11,48,208400.86,3,1,1,311,,3
1584,1,54,255514.41999999998,5,3,2,532,Loyal,3
1585,4,58,127638.78,5,4,1,541,Loyal,3
1586,6,61,552603.8,4,4,5,445,Champions,0
1587,3,50,289820.1,5,2,2,522,,1
1588,16,51,404433.76,2,2,4,224,,1
1589,5,54,275810.76,4,3,2,432,Loyal,1
1590,14,47,284108.65,2,1,2,212,,1
1591,12,58,482845.93,3,4,4,344,Loyal,0
1592,1,49,855930.93,5,1,5,515,,1
1593,25,50,87192.68,1,2,1,121,,3
1594,22,59,509924.01999999996,1,4,4,144,At Risk,0
1595,62,56,327617.25,1,3,3,133,,2
1596,7,57,419063.78,4,3,4,434,Loyal,0
1597,7,63,961361.58,4,5,5,455,Champions,0
1598,13,58,253642.88999999998,2,4,2,242,At Risk,0
1599,8,58,448968.27999999997,3,4,4,344,Loyal,0
1600,38,53,462812.33,1,2,4,124,,2
1601,14,54,834560.4,2,3,5,235,,1
1602,12,51,129187.24,3,2,1,321,,3
1603,24,51,514858.62,1,2,4,124,,1
1604,5,68,356447.84,4,5,3,453,Loyal,0
1605,11,47,475790.52,3,1,4,314,,1
1606,23,50,425708.76,1,2,4,124,,1
1607,6,61,403333.61,4,4,3,443,Loyal,0
1608,27,37,184510.73,1,1,1,111,,3
1609,21,60,410248.64,2,4,4,244,At Risk,0
1610,26,66,536412.35,1,5,5,155,At Risk,0
1611,68,51,395326.91000000003,1,2,3,123,,2
1612,11,58,679225.93,3,4,5,345,Loyal,0
1613,7,50,306692.47,4,2,2,422,,1
1614,10,55,204795.92,3,3,1,331,Loyal,3
1615,5,67,749371.53,4,5,5,455,Champions,0
1616,2,54,242807.21,5,3,2,532,Loyal,3
1617,4,52,679640.38,5,2,5,525,,1
1618,13,79,754285.02,2,5,5,255,At Risk,0
1619,12,50,156589.7,3,2,1,321,,3
1620,2,53,312175.97,5,2,3,523,,1
1621,11,58,707025.0700000001,3,4,5,345,Loyal,0
1622,10,54,268894.39,3,3,2,332,Loyal,1
1623,22,43,215123.07,1,1,1,111,,3
1624,11,58,277324.94,3,4,2,342,Loyal,0
1625,29,62,234906.50000000003,1,4,2,142,At Risk,2
1626,21,49,177307.37,2,1,1,211,,3
1627,5,70,268982.31,4,5,2,452,Loyal,0
1628,7,58,423898.56,4,4,4,444,Champions,0
1629,9,60,329146.08999999997,3,4,3,343,Loyal,0
1630,4,56,471290.71,5,3,4,534,Loyal,0
1631,1,64,700650.85,5,5,5,555,Champions,0
1632,6,60,367487.92000000004,4,4,3,443,Loyal,0
1633,2,42,209121.25999999998,5,1,1,511,,3
1634,22,48,324305.88,1,1,3,113,,1
1635,12,60,580153.07,3,4,5,345,Loyal,0
1636,9,51,430928.08,3,2,4,324,,1
1637,15,44,240915.56,2,1,2,212,,3
1638,6,60,734788.91,4,4,5,445,Champions,0
1639,8,64,309256.47,3,5,2,352,Loyal,0
1640,19,58,148332.03,2,4,1,241,At Risk,3
1641,5,38,174519.52,4,1,1,411,,3
1642,2,53,260796.82,5,2,2,522,,1
1643,10,44,665387.86,3,1,5,315,,1
1644,12,74,459952.92,3,5,4,354,Loyal,0
1645,5,63,681413.65,4,5,5,455,Champions,0
1646,6,51,260434.14,4,2,2,422,,1
1647,14,38,234022.84,2,1,2,212,,1
1648,4,56,200196.02,5,3,1,531,Loyal,3
1649,36,48,510938.75,1,1,4,114,,2
1650,31,57,333533.43,1,3,3,133,,2
1651,26,48,319994.67,1,1,3,113,,2
1652,29,66,450422.74,1,5,4,154,At Risk,0
1653,34,58,249517.47,1,4,2,142,At Risk,2
1654,10,61,473062.86000000004,3,4,4,344,Loyal,0
1655,17,47,489452.04000000004,2,1,4,214,,1
1656,3,59,225035.78,5,4,2,542,Loyal,3
1657,6,48,288443.73,4,1,2,412,,1
1658,4,59,239421.12,5,4,2,542,Loyal,0
1659,11,43,159015.1,3,1,1,311,,3
1660,5,61,804450.41,4,4,5,445,Champions,0
1661,14,48,368940.78,2,1,3,213,,1
1662,15,54,583960.4299999999,2,3,5,235,,1
1663,9,54,207204.99,3,3,1,331,Loyal,3
1664,11,45,153843.54,3,1,1,311,,3
1665,13,68,449882.33,2,5,4,254,At Risk,0
1666,4,50,240229.02000000002,5,2,2,522,,3
1667,24,52,299329.01,1,2,2,122,,1
1668,52,44,225091.93,1,1,2,112,,2
1669,10,49,319435.67,3,1,3,313,,1
1670,13,53,230160.58,2,2,2,222,,3
1671,1,61,325689.46,5,4,3,543,Loyal,0
1672,2,58,375632.27,5,4,3,543,Loyal,0
1673,1,58,382401.5,5,4,3,543,Loyal,0
1674,12,52,126151.78,3,2,1,321,,3
1675,3,42,228235.65,5,1,2,512,,3
1676,9,43,505867.80000000005,3,1,4,314,,1
1677,18,63,274267.24,2,5,2,252,At Risk,0
1678,6,51,55004.29,4,2,1,421,,3
1679,4,46,457971.92,5,1,4,514,,1
1680,12,54,162798.2,3,3,1,331,Loyal,3
1681,12,51,281579.59,3,2,2,322,,1
1682,1,65,140062.3,5,5,1,551,Loyal,3
1683,3,51,237504.67,5,2,2,522,,3
1684,2,49,227382.38,5,1,2,512,,3
1685,8,39,434338.85,3,1,4,314,,1
1686,3,51,150414.33,5,2,1,521,,3
1687,31,46,299292.9,1,1,2,112,,2
1688,1,60,311899.86,5,4,3,543,Loyal,0
1689,31,51,365364.31,1,2,3,123,,2
1690,37,47,122760.96,1,1,1,111,,3
1691,2,65,365523.74,5,5,3,553,Loyal,0
1692,12,50,68326.8,3,2,1,321,,3
1693,9,52,313562.45,3,2,3,323,,1
1694,7,56,438841.4,4,3,4,434,Loyal,0
1695,10,44,158685.31,3,1,1,311,,3
1696,91,42,68572.09,1,1,1,111,,2
1697,3,52,297446.07,5,2,2,522,,1
1698,30,62,802688.65,1,4,5,145,At Risk,0
1699,20,51,177641.33000000002,2,2,1,221,,3
1700,11,57,328200.72,3,3,3,333,Loyal,0
1701,8,53,492686.17,3,2,4,324,,1
1702,1,50,234908.59,5,2,2,522,,3
1703,7,58,585399.6,4,4,5,445,Champions,0
1704,15,60,238509.87,2,4,2,242,At Risk,0
1705,53,51,676203.87,1,2,5,125,,2
1706,12,57,133995.55,3,3,1,331,Loyal,3
1707,15,42,659806.78,2,1,5,215,,1
1708,36,54,228113.4,1,3,2,132,,2
1709,12,63,494820.79,3,5,4,354,Loyal,0
1710,3,56,222223.6,5,3,1,531,Loyal,3
1711,14,69,295654.5,2,5,2,252,At Risk,0
1712,10,53,104498.03,3,2,1,321,,3
1713,3,45,284079.11,5,1,2,512,,1
1714,30,51,373526.49,1,2,3,123,,2
1715,25,60,325056.75,1,4,3,143,At Risk,0
1716,111,50,268522.39,1,2,2,122,,2
1717,28,49,331650.22,1,1,3,113,,2
1718,9,56,349015.98000000004,3,3,3,333,Loyal,1
1719,25,55,501657.58,1,3,4,134,,2
1720,9,65,265820.02,3,5,2,352,Loyal,0
1721,29,62,291074.26,1,4,2,142,At Risk,2
1722,25,69,219310.87,1,5,1,151,At Risk,0
1723,3,51,402288.73,5,2,3,523,,1
1724,8,50,279973.76,3,2,2,322,,1
1725,10,63,286224.35,3,5,2,352,Loyal,0
1726,21,39,281058.27999999997,2,1,2,212,,1
1727,15,56,485720.12,2,3,4,234,,0
1728,47,55,686383.47,1,3,5,135,,2
1729,12,52,173648.93,3,2,1,321,,3
1730,25,53,818609.23,1,2,5,125,,1
1731,8,56,493369.33,3,3,4,334,Loyal,0
1732,4,59,211601.44,5,4,1,541,Loyal,3
1733,1,64,287458.58,5,5,2,552,Loyal,0
1734,3,53,291702.23,5,2,2,522,,1
1735,8,58,690359.43,3,4,5,345,Loyal,0
1736,5,65,931569.26,4,5,5,455,Champions,0
1737,6,54,68085.09,4,3,1,431,Loyal,3
1738,11,60,541139.37,3,4,5,345,Loyal,0
1739,32,57,200334.99999999997,1,3,1,131,,2
1740,1,55,437088.31999999995,5,3,4,534,Loyal,1
1741,1,53,243361.36,5,2,2,522,,3
1742,23,56,726458.65,1,3,5,135,,0
1743,10,63,316758.27,3,5,3,353,Loyal,0
1744,5,53,419546.85,4,2,4,424,,1
1745,10,56,350122.05,3,3,3,333,Loyal,1
1746,17,56,381310.3,2,3,3,233,,0
1747,5,60,744319.8099999999,4,4,5,445,Champions,0
1748,6,44,78551.65,4,1,1,411,,3
1749,38,60,301530.44,1,4,2,142,At Risk,2
1750,4,55,866519.27,5,3,5,535,Loyal,0
1751,4,61,299160.22,5,4,2,542,Loyal,0
1752,11,53,234001.13,3,2,2,322,,3
1753,13,57,376412.9,2,3,3,233,,0
1754,21,56,410009.3,2,3,4,234,,0
1755,19,59,365760.16000000003,2,4,3,243,At Risk,0
1756,12,47,390283.63,3,1,3,313,,1
1757,1,46,539814.8099999999,5,1,5,515,,1
1758,21,49,323378.54000000004,2,1,3,213,,1
1759,7,56,730784.5800000001,4,3,5,435,Loyal,0
1760,3,57,528870.45,5,3,4,534,Loyal,0
1761,2,57,204190.34999999998,5,3,1,531,Loyal,3
1762,9,55,463723.11,3,3,4,334,Loyal,1
1763,2,57,212646.15,5,3,1,531,Loyal,3
1764,3,50,594016.77,5,2,5,525,,1
1765,6,57,633822.98,4,3,5,435,Loyal,0
1766,9,50,454838.82,3,2,4,324,,1
1767,9,63,297297.33999999997,3,5,2,352,Loyal,0
1768,16,65,588545.43,2,5,5,255,At Risk,0
1769,1,63,161498.18,5,5,1,551,Loyal,3
1770,25,66,238519.57,1,5,2,152,At Risk,0
1771,12,51,86540.91,3,2,1,321,,3
1772,40,51,330873.27999999997,1,2,3,123,,2
1773,2,52,356053.57,5,2,3,523,,1
1774,8,68,237582.59,3,5,2,352,Loyal,0
1775,5,62,446855.52,4,4,4,444,Champions,0
1776,3,53,159129.96,5,2,1,521,,3
1777,11,56,636720.0,3,3,5,335,Loyal,0
1778,4,52,430791.25,5,2,4,524,,1
1779,5,46,265392.5,4,1,2,412,,1
1780,19,58,507860.46,2,4,4,244,At Risk,0
1781,6,52,440143.85,4,2,4,424,,1
1782,19,58,228809.41,2,4,2,242,At Risk,3
1783,17,56,294505.94,2,3,2,232,,1
1784,16,63,203987.73,2,5,1,251,At Risk,0
1785,29,38,180955.35,1,1,1,111,,3
1786,2,48,332377.23,5,1,3,513,,1
1787,21,57,616138.85,2,3,5,235,,0
1788,29,69,471808.47000000003,1,5,4,154,At Risk,0
1789,5,64,389365.58,4,5,3,453,Loyal,0
1790,54,60,432607.07,1,4,4,144,At Risk,2
1791,3,54,641592.78,5,3,5,535,Loyal,1
1792,22,43,203335.93,1,1,1,111,,3
1793,11,65,413067.20999999996,3,5,4,354,Loyal,0
1794,6,59,259851.00999999998,4,4,2,442,Loyal,0
1795,4,69,292403.02,5,5,2,552,Loyal,0
1796,21,58,564567.03,2,4,5,245,At Risk,0
1797,14,60,330547.19,2,4,3,243,At Risk,0
1798,83,42,295850.27999999997,1,1,2,112,,2
1799,18,59,452257.79,2,4,4,244,At Risk,0
1800,25,54,429205.62,1,3,4,134,,2
1801,1,52,660136.25,5,2,5,525,,1
1802,11,56,515558.1,3,3,4,334,Loyal,0
1803,41,48,329335.79000000004,1,1,3,113,,2
1804,4,45,249678.38999999998,5,1,2,512,,1
1805,4,55,540525.8099999999,5,3,5,535,Loyal,1
1806,30,62,277434.04,1,4,2,142,At Risk,2
1807,3,49,197661.61,5,1,1,511,,3
1808,5,52,117921.45,4,2,1,421,,3
1809,11,68,649529.48,3,5,5,355,Loyal,0
1810,1,57,537308.64,5,3,5,535,Loyal,0
1811,14,62,555609.35,2,4,5,245,At Risk,0
1812,2,53,103679.67,5,2,1,521,,3
1813,33,50,314063.16,1,2,3,123,,2
1814,7,57,384398.87,4,3,3,433,Loyal,0
1815,8,58,583286.28,3,4,5,345,Loyal,0
1816,6,52,310310.13,4,2,2,422,,1
1817,30,44,262217.27,1,1,2,112,,2
1818,10,52,191000.08,3,2,1,321,,3
1819,1,57,194732.34,5,3,1,531,Loyal,3
1820,1,60,274451.99,5,4,2,542,Loyal,0
1821,6,46,133480.86,4,1,1,411,,3
1822,4,44,666455.47,5,1,5,515,,1
1823,21,59,552875.21,2,4,5,245,At Risk,0
1824,3,57,186152.06,5,3,1,531,Loyal,3
1825,17,49,490198.68,2,1,4,214,,1
1826,19,66,449974.42,2,5,4,254,At Risk,0
1827,9,46,83839.7,3,1,1,311,,3
1828,26,64,582875.4,1,5,5,155,At Risk,0
1829,19,54,226739.29,2,3,2,232,,3
1830,19,51,537295.61,2,2,5,225,,1
1831,10,57,582324.59,3,3,5,335,Loyal,0
1832,3,52,50644.509999999995,5,2,1,521,,3
1833,42,50,973027.15,1,2,5,125,,2
1834,11,56,530484.3400000001,3,3,4,334,Loyal,0
1835,5,45,128772.83,4,1,1,411,,3
1836,31,72,761118.99,1,5,5,155,At Risk,0
1837,2,61,540645.57,5,4,5,545,Champions,0
1838,8,55,273561.63,3,3,2,332,Loyal,1
1839,2,49,446329.88,5,1,4,514,,1
1840,2,62,297218.31,5,4,2,542,Loyal,0
1841,4,53,715385.06,5,2,5,525,,1
1842,51,55,564454.86,1,3,5,135,,2
1843,20,52,375282.27,2,2,3,223,,1
1844,22,53,110949.9,1,2,1,121,,3
1845,3,54,145876.88,5,3,1,531,Loyal,3
1846,2,57,49441.06,5,3,1,531,Loyal,3
1847,25,51,124055.95,1,2,1,121,,3
1848,20,57,247584.44,2,3,2,232,,3
1849,1,49,287934.38999999996,5,1,2,512,,1
1850,3,72,549955.82,5,5,5,555,Champions,0
1851,5,51,282652.47000000003,4,2,2,422,,1
1852,9,59,387891.36,3,4,3,343,Loyal,0
1853,3,58,608985.33,5,4,5,545,Champions,0
1854,10,53,670227.97,3,2,5,325,,1
1855,14,59,132028.58,2,4,1,241,At Risk,3
1856,57,64,157720.47999999998,1,5,1,151,At Risk,2
1857,22,48,590731.83,1,1,5,115,,1
1858,7,51,130691.67,4,2,1,421,,3
1859,67,53,68380.91,1,2,1,121,,2
1860,2,58,664292.9,5,4,5,545,Champions,0
1861,5,54,485679.12,4,3,4,434,Loyal,1
1862,45,54,613469.0399999999,1,3,5,135,,2
1863,18,60,391638.62,2,4,3,243,At Risk,0
1864,17,60,305505.03,2,4,2,242,At Risk,0
1865,6,61,659568.91,4,4,5,445,Champions,0
1866,5,48,871204.83,4,1,5,415,,1
1867,1,57,313360.98,5,3,3,533,Loyal,0
1868,14,57,736433.23,2,3,5,235,,0
1869,16,58,671253.89,2,4,5,245,At Risk,0
1870,14,51,294642.04,2,2,2,222,,1
1871,25,48,364581.61,1,1,3,113,,1
1872,3,55,556704.23,5,3,5,535,Loyal,1
1873,9,61,250389.58,3,4,2,342,Loyal,0
1874,2,51,500037.25,5,2,4,524,,1
1875,4,53,266434.33,5,2,2,522,,1
1876,9,51,465175.44,3,2,4,324,,1
1877,18,64,314188.22000000003,2,5,3,253,At Risk,0
1878,8,60,273775.36,3,4,2,342,Loyal,0
1879,11,49,682698.3300000001,3,1,5,315,,1
1880,39,63,505382.72000000003,1,5,4,154,At Risk,2
1881,6,57,360881.54,4,3,3,433,Loyal,0
1882,11,53,166722.23,3,2,1,321,,3
1883,7,57,1116393.35,4,3,5,435,Loyal,0
1884,7,68,334092.54,4,5,3,453,Loyal,0
1885,11,58,421482.53,3,4,4,344,Loyal,0
1886,6,42,355434.55,4,1,3,413,,1
1887,2,56,207191.17,5,3,1,531,Loyal,3
1888,2,49,207761.22,5,1,1,511,,3
1889,17,60,378909.19,2,4,3,243,At Risk,0
1890,10,54,315002.84,3,3,3,333,Loyal,1
1891,8,59,320594.55,3,4,3,343,Loyal,0
1892,11,68,295433.34,3,5,2,352,Loyal,0
1893,1,61,825450.38,5,4,5,545,Champions,0
1894,9,60,334073.25,3,4,3,343,Loyal,0
1895,16,63,449723.62,2,5,4,254,At Risk,0
1896,1,69,462307.13,5,5,4,554,Champions,0
1897,8,66,441563.98000000004,3,5,4,354,Loyal,0
1898,30,53,833964.51,1,2,5,125,,2
1899,8,53,802815.28,3,2,5,325,,1
1900,2,44,234675.41,5,1,2,512,,3
1901,29,46,101863.48000000001,1,1,1,111,,3
1902,35,57,215119.96000000002,1,3,1,131,,2
1903,27,53,596452.4,1,2,5,125,,2
1904,1,68,397166.8,5,5,3,553,Loyal,0
1905,30,63,373017.55,1,5,3,153,At Risk,2
1906,9,54,366422.7,3,3,3,333,Loyal,1
1907,29,52,238513.61,1,2,2,122,,2
1908,9,58,415137.91000000003,3,4,4,344,Loyal,0
1909,15,66,379569.35,2,5,3,253,At Risk,0
1910,7,46,536551.97,4,1,5,415,,1
1911,5,65,679993.8500000001,4,5,5,455,Champions,0
1912,40,35,327475.13,1,1,3,113,,2
1913,2,53,336609.61,5,2,3,523,,1
1914,9,65,186804.55,3,5,1,351,Loyal,0
1915,25,64,549733.03,1,5,5,155,At Risk,0
1916,3,64,448301.53,5,5,4,554,Champions,0
1917,9,60,656464.3899999999,3,4,5,345,Loyal,0
1918,8,59,555157.2,3,4,5,345,Loyal,0
1919,34,53,172066.59,1,2,1,121,,2
1920,9,56,245799.43000000002,3,3,2,332,Loyal,3
1921,27,57,331400.81,1,3,3,133,,2
1922,45,51,298332.89,1,2,2,122,,2
1923,8,57,511453.27,3,3,4,334,Loyal,0
1924,14,72,428735.99,2,5,4,254,At Risk,0
1925,4,42,206049.22,5,1,1,511,,3
1926,8,62,390743.79,3,4,3,343,Loyal,0
1927,14,71,455447.05,2,5,4,254,At Risk,0
1928,9,45,402499.13,3,1,3,313,,1
1929,6,66,582965.44,4,5,5,455,Champions,0
1930,7,59,360304.31,4,4,3,443,Loyal,0
1931,7,42,227854.29,4,1,2,412,,3
1932,18,51,309787.64,2,2,2,222,,1
1933,28,54,709504.04,1,3,5,135,,2
1934,3,44,136842.75,5,1,1,511,,3
1935,6,58,754000.68,4,4,5,445,Champions,0
1936,8,59,238441.05,3,4,2,342,Loyal,0
1937,5,60,444553.98000000004,4,4,4,444,Champions,0
1938,7,68,669858.33,4,5,5,455,Champions,0
1939,5,78,410566.06,4,5,4,454,Champions,0
1940,3,61,433113.91,5,4,4,544,Champions,0
1941,3,47,142484.6,5,1,1,511,,3
1942,26,60,758258.7000000001,1,4,5,145,At Risk,0
1943,26,64,233524.67,1,5,2,152,At Risk,0
1944,11,53,343440.43,3,2,3,323,,1
1945,5,62,209914.93,4,4,1,441,Loyal,0
1946,25,66,399634.91,1,5,3,153,At Risk,0
1947,1,49,405750.27,5,1,4,514,,1
1948,9,71,282837.24000000005,3,5,2,352,Loyal,0
1949,1,51,262629.73,5,2,2,522,,1
1950,16,68,402355.04,2,5,3,253,At Risk,0
1951,10,51,308811.33,3,2,2,322,,1
1952,34,50,444715.22,1,2,4,124,,2
1953,1,62,459929.15,5,4,4,544,Champions,0
1954,8,48,297181.16,3,1,2,312,,1
1955,1,53,203622.31,5,2,1,521,,3
1956,4,52,169281.93,5,2,1,521,,3
1957,16,41,191198.55,2,1,1,211,,3
1958,8,61,231465.94,3,4,2,342,Loyal,0
1959,30,49,282348.6,1,1,2,112,,2
1960,1,50,403470.6,5,2,4,524,,1
1961,32,55,217619.49,1,3,1,131,,2
1962,5,49,423220.08999999997,4,1,4,414,,1
1963,10,53,224331.16,3,2,2,322,,3
1964,5,69,189280.46,4,5,1,451,Loyal,0
1965,14,53,755075.7999999999,2,2,5,225,,1
1966,9,53,475610.95,3,2,4,324,,1
1967,15,52,353025.1,2,2,3,223,,1
1968,4,45,552194.1900000001,5,1,5,515,,1
1969,73,51,245813.49,1,2,2,122,,2
1970,5,45,336350.27,4,1,3,413,,1
1971,23,64,374017.23,1,5,3,153,At Risk,0
1972,16,65,238987.75,2,5,2,252,At Risk,0
1973,6,55,197117.79,4,3,1,431,Loyal,3
1974,21,63,352957.94,2,5,3,253,At Risk,0
1975,35,58,261309.26,1,4,2,142,At Risk,2
1976,9,52,197609.38,3,2,1,321,,3
1977,7,53,616211.26,4,2,5,425,,1
1978,15,44,288632.27,2,1,2,212,,1
1979,9,54,493915.46,3,3,4,334,Loyal,1
1980,9,66,144164.61000000002,3,5,1,351,Loyal,3
1981,2,72,286041.9,5,5,2,552,Loyal,0
1982,39,46,271303.28,1,1,2,112,,2
1983,28,60,296750.14999999997,1,4,2,142,At Risk,2
1984,8,52,528064.21,3,2,4,324,,1
1985,28,55,256261.34,1,3,2,132,,2
1986,4,45,102631.45,5,1,1,511,,3
1987,19,59,894206.76,2,4,5,245,At Risk,0
1988,3,66,578445.11,5,5,5,555,Champions,0
1989,14,63,455041.89999999997,2,5,4,254,At Risk,0
1990,6,54,253320.03,4,3,2,432,Loyal,3
1991,1,52,400252.45,5,2,3,523,,1
1992,20,44,341094.5,2,1,3,213,,1
1993,2,51,429779.91000000003,5,2,4,524,,1
1994,2,58,195103.36000000002,5,4,1,541,Loyal,3
1995,11,45,533163.92,3,1,5,315,,1
1996,3,48,274092.38,5,1,2,512,,1
1997,21,64,355049.78,2,5,3,253,At Risk,0
1998,13,60,334397.02,2,4,3,243,At Risk,0
1999,3,48,211204.23,5,1,1,511,,3
2000,43,59,357977.2,1,4,3,143,At Risk,2
2001,2,57,102111.93000000001,5,3,1,531,Loyal,3
2002,21,60,478400.54,2,4,4,244,At Risk,0
2003,13,42,317126.11,2,1,3,213,,1
2004,12,70,568029.99,3,5,5,355,Loyal,0
2005,5,49,265289.1,4,1,2,412,,1
2006,18,52,193099.49,2,2,1,221,,3
2007,8,52,505857.42,3,2,4,324,,1
2008,9,47,332719.08,3,1,3,313,,1
2009,33,59,135374.88999999998,1,4,1,141,At Risk,3
2010,34,62,481238.64,1,4,4,144,At Risk,2
2011,8,62,449689.17,3,4,4,344,Loyal,0
2012,10,58,435887.85,3,4,4,344,Loyal,0
2013,21,59,297348.52,2,4,2,242,At Risk,0
2014,29,58,553593.41,1,4,5,145,At Risk,2
2015,17,64,211592.72,2,5,1,251,At Risk,0
2016,28,53,273447.5,1,2,2,122,,2
2017,10,51,362265.85,3,2,3,323,,1
2018,12,58,278566.23,3,4,2,342,Loyal,0
2019,9,47,273985.37,3,1,2,312,,1
2020,18,46,338545.97,2,1,3,213,,1
2021,14,52,197629.2,2,2,1,221,,3
2022,2,55,395618.35,5,3,3,533,Loyal,1
2023,9,47,473954.42000000004,3,1,4,314,,1
2024,14,71,454840.41,2,5,4,254,At Risk,0
2025,3,60,291592.7,5,4,2,542,Loyal,0
2026,9,56,289695.19,3,3,2,332,Loyal,1
2027,15,54,266436.14,2,3,2,232,,1
2028,1,65,633159.23,5,5,5,555,Champions,0
2029,49,52,250830.19,1,2,2,122,,2
2030,14,60,537344.78,2,4,5,245,At Risk,0
2031,2,57,459574.76,5,3,4,534,Loyal,0
2032,11,50,852379.84,3,2,5,325,,1
2033,5,55,281079.52,4,3,2,432,Loyal,1
2034,6,61,279067.82,4,4,2,442,Loyal,0
2035,36,57,131772.82,1,3,1,131,,2
2036,30,48,371895.48,1,1,3,113,,2
2037,9,56,341674.22,3,3,3,333,Loyal,1
2038,34,46,188071.67,1,1,1,111,,2
2039,8,55,101172.73999999999,3,3,1,331,Loyal,3
2040,2,53,263673.52,5,2,2,522,,1
2041,1,56,252886.13,5,3,2,532,Loyal,3
2042,12,53,460167.04,3,2,4,324,,1
2043,19,52,394123.79,2,2,3,223,,1
2044,29,62,453738.75,1,4,4,144,At Risk,0
2045,26,62,935693.02,1,4,5,145,At Risk,0
2046,19,51,445244.79000000004,2,2,4,224,,1
2047,21,53,351285.09,2,2,3,223,,1
2048,4,56,421774.71,5,3,4,534,Loyal,0
2049,7,52,243286.45,4,2,2,422,,3
2050,31,48,544067.6,1,1,5,115,,2
2051,22,51,355362.43,1,2,3,123,,1
2052,34,52,580750.83,1,2,5,125,,2
2053,48,56,635819.2100000001,1,3,5,135,,2
2054,19,60,364000.5,2,4,3,243,At Risk,0
2055,8,52,297510.65,3,2,2,322,,1
2056,1,64,738221.8,5,5,5,555,Champions,0
2057,12,51,306740.59,3,2,2,322,,1
2058,5,54,689550.52,4,3,5,435,Loyal,1
2059,25,48,243516.58,1,1,2,112,,3
2060,9,62,451927.86,3,4,4,344,Loyal,0
2061,24,47,298749.29000000004,1,1,2,112,,1
2062,4,70,523758.48,5,5,4,554,Champions,0
2063,14,44,622650.42,2,1,5,215,,1
2064,21,52,306290.86,2,2,2,222,,1
2065,9,64,613774.82,3,5,5,355,Loyal,0
2066,6,38,87733.62,4,1,1,411,,3
2067,2,54,461588.28,5,3,4,534,Loyal,1
2068,5,57,585513.77,4,3,5,435,Loyal,0
2069,8,57,113467.4,3,3,1,331,Loyal,3
2070,33,44,130618.17,1,1,1,111,,3
2071,12,54,376139.68,3,3,3,333,Loyal,1
2072,5,54,198341.86000000002,4,3,1,431,Loyal,3
2073,6,52,372772.56,4,2,3,423,,1
2074,47,45,255825.65,1,1,2,112,,2
2075,3,45,122394.7,5,1,1,511,,3
2076,1,49,581444.8099999999,5,1,5,515,,1
2077,16,66,885613.94,2,5,5,255,At Risk,0
2078,16,57,290073.31,2,3,2,232,,0
2079,9,51,212644.16999999998,3,2,1,321,,3
2080,21,55,488652.83,2,3,4,234,,1
2081,17,49,231065.4,2,1,2,212,,3
2082,12,55,781173.54,3,3,5,335,Loyal,0
2083,4,48,584708.8300000001,5,1,5,515,,1
2084,6,68,336368.37,4,5,3,453,Loyal,0
2085,2,66,352856.19,5,5,3,553,Loyal,0
2086,11,59,164016.61000000002,3,4,1,341,Loyal,3
2087,26,47,399114.32,1,1,3,113,,1
2088,2,50,234974.99,5,2,2,522,,3
2089,12,50,445092.72000000003,3,2,4,324,,1
2090,33,34,326266.41000000003,1,1,3,113,,2
2091,5,47,511514.2,4,1,4,414,,1
2092,3,53,182943.29,5,2,1,521,,3
